178A1;5.515;1.419;2.712;0.970;1.305;0.504;0.260;1.178;1.778;0.796;1.852;1.826;1.934;4.268;0.914;1.456;1.999;1.620;1.560;2.313;0.446;0.553;1.543;1.852;1.863;3.401;1.698;1.678;2.899;1.778;4.184;0.740;1.939;1.381;1.210;0.722;1.937;1.322;1.487;0.730;1.836;0.306;1.170;0.144;1.713;0.862;1.865;1.209;1.708;0.738;3.933;1.220;0.026;0.605;1.515;0.771;0.385;1.880;1.656;0.645;0.935;0.766;1.964;0.504;0.311;2.203;1.088;1.371;0.000;0.919;0.794;0.506;2.421;1.874;0.381;0.889;1.849;0.409;1.258;0.388;1.918;0.016;1.889;1.916;1.598;1.883;1.050;1.285;0.798;1.159;1.933;0.601;0.844;6.024;0.849;1.186;1.623;1.337;0.580;1.374
70A0;6.280;0.861;2.494;0.967;0.843;0.525;0.693;0.629;1.200;0.723;1.450;1.242;1.420;5.048;0.579;0.877;2.806;0.969;1.094;1.621;0.536;1.149;0.957;1.303;1.360;4.174;1.098;1.158;2.672;1.248;4.922;0.723;1.431;0.770;0.656;0.872;1.335;0.784;0.874;1.121;1.203;0.744;1.944;0.803;1.264;0.500;1.366;0.738;1.132;1.181;3.444;0.822;0.928;0.464;1.030;1.537;1.291;1.240;1.081;0.667;1.735;0.836;1.373;0.495;0.826;1.765;0.660;0.787;0.919;0.000;0.619;0.544;2.174;1.461;1.095;1.645;1.232;0.670;0.738;1.152;1.372;0.923;1.231;1.361;1.079;1.226;0.945;2.137;1.552;0.798;1.464;1.410;1.684;6.766;0.759;0.950;0.961;2.156;1.054;0.971
165A0;6.162;1.076;2.810;0.660;0.839;0.438;0.596;0.723;1.127;0.653;1.398;1.353;1.568;4.926;0.491;0.980;2.598;1.170;1.088;2.054;0.461;0.901;1.069;1.520;1.462;4.004;1.228;1.242;2.994;1.283;4.814;0.532;1.571;0.942;0.743;0.614;1.526;0.997;0.982;1.161;1.442;0.539;1.783;0.677;1.328;0.506;1.568;0.816;1.401;1.271;4.010;1.079;0.813;0.442;1.188;1.509;1.091;1.446;1.201;0.199;1.581;0.665;1.663;0.483;0.561;2.059;0.841;0.857;0.794;0.619;0.000;0.590;2.440;1.374;0.749;1.526;1.415;0.419;0.939;0.819;1.624;0.804;1.431;1.495;1.312;1.446;0.687;2.003;1.467;0.709;1.493;1.205;1.412;6.645;0.758;0.807;1.096;1.935;0.704;0.953
193A0;5.996;0.926;2.371;0.677;0.902;0.170;0.287;0.706;1.347;0.434;1.450;1.347;1.474;4.752;0.502;0.979;2.498;1.129;1.106;1.879;0.221;0.933;1.063;1.375;1.427;3.896;1.214;1.208;2.556;1.310;4.664;0.538;1.465;0.887;0.743;0.470;1.445;0.828;1.005;0.727;1.349;0.457;1.659;0.375;1.280;0.398;1.391;0.734;1.218;0.716;3.628;0.762;0.521;0.179;1.041;1.197;0.874;1.387;1.174;0.560;1.426;0.560;1.492;0.117;0.393;1.759;0.596;0.901;0.506;0.544;0.590;0.000;2.049;1.450;0.739;1.362;1.362;0.301;0.764;0.787;1.435;0.507;1.396;1.438;1.126;1.386;0.711;1.770;1.264;0.787;1.493;1.090;1.339;6.508;0.545;0.786;1.142;1.838;0.862;0.922
218E1;7.422;1.482;0.468;1.985;1.909;2.159;2.295;1.810;2.039;1.880;1.740;1.542;1.332;6.209;1.990;1.680;4.211;1.589;1.644;1.643;2.252;2.949;1.636;1.234;1.538;5.522;1.573;1.505;0.643;1.613;6.199;2.210;1.248;1.667;1.818;2.004;1.361;1.521;1.724;1.967;1.416;2.492;3.470;2.338;1.521;1.938;1.110;1.688;1.255;1.828;2.660;1.403;2.432;2.087;1.385;2.847;2.676;1.453;1.550;2.525;3.233;2.084;1.223;2.135;2.338;0.638;1.615;1.794;2.421;2.174;2.440;2.049;0.000;1.713;2.670;3.186;1.458;2.294;1.558;2.705;1.098;2.414;1.512;1.389;1.293;1.467;1.921;3.368;3.071;1.980;1.544;2.985;3.183;8.000;1.914;1.767;1.742;3.622;2.893;1.646
18C1;7.333;0.778;2.170;0.958;0.884;1.426;1.666;0.851;0.513;1.148;0.587;0.470;0.703;6.089;1.051;0.626;3.795;0.700;0.385;1.699;1.538;2.208;0.571;0.767;0.727;5.218;0.545;0.450;2.325;0.319;6.028;1.372;0.577;0.749;0.838;1.182;0.649;0.822;0.633;1.743;0.786;1.759;3.009;1.742;0.640;1.085;0.747;0.769;0.833;1.804;3.777;1.026;1.897;1.341;0.682;2.583;2.168;0.679;0.520;1.547;2.781;1.319;1.007;1.447;1.613;1.293;0.961;0.698;1.874;1.461;1.374;1.450;1.713;0.000;1.913;2.741;0.632;1.514;0.846;1.976;0.854;1.877;0.671;0.521;0.820;0.704;0.851;3.096;2.663;0.955;0.481;2.416;2.592;7.857;1.268;0.691;0.641;3.134;2.028;0.544
195A0;5.492;1.580;2.987;0.976;1.347;0.662;0.504;1.287;1.792;0.902;1.874;1.930;2.052;4.246;0.984;1.562;1.916;1.750;1.637;2.509;0.626;0.450;1.653;2.007;1.947;3.335;1.808;1.783;3.173;1.863;4.160;0.739;2.073;1.518;1.310;0.780;2.081;1.489;1.593;1.004;1.982;0.406;1.137;0.423;1.794;0.987;2.031;1.338;1.890;1.044;4.250;1.444;0.392;0.765;1.660;0.956;0.439;2.017;1.770;0.590;0.930;0.787;2.137;0.691;0.403;2.424;1.268;1.460;0.381;1.095;0.749;0.739;2.670;1.913;0.000;0.923;1.977;0.500;1.426;0.076;2.100;0.389;2.021;2.037;1.765;2.027;1.071;1.314;0.875;1.181;1.999;0.560;0.704;5.986;0.950;1.247;1.722;1.245;0.390;1.470
145A0;4.661;2.286;3.419;1.815;2.165;1.354;1.098;2.041;2.616;1.683;2.730;2.700;2.818;3.423;1.779;2.323;1.178;2.482;2.435;3.086;1.252;0.668;2.410;2.725;2.744;2.547;2.568;2.558;3.603;2.647;3.317;1.563;2.817;2.235;2.074;1.580;2.804;2.187;2.342;1.348;2.702;1.018;0.323;1.014;2.598;1.721;2.736;2.074;2.567;1.380;4.445;2.062;0.868;1.455;2.395;0.424;0.630;2.745;2.528;1.331;0.149;1.611;2.822;1.353;1.129;3.033;1.955;2.232;0.889;1.645;1.526;1.362;3.186;2.741;0.923;0.000;2.720;1.241;2.122;0.862;2.779;0.891;2.751;2.794;2.469;2.742;1.907;0.589;0.134;2.016;2.820;0.368;0.461;5.159;1.709;2.056;2.478;0.582;0.901;2.244
179D0;7.346;0.446;1.866;1.156;0.764;1.379;1.628;0.710;0.653;1.111;0.658;0.173;0.333;6.101;1.005;0.439;3.845;0.268;0.465;1.086;1.488;2.222;0.364;0.259;0.450;5.249;0.204;0.266;2.014;0.362;6.019;1.335;0.300;0.520;0.688;1.288;0.190;0.545;0.461;1.711;0.169;1.747;3.013;1.718;0.456;1.020;0.357;0.683;0.321;1.709;3.194;0.782;1.867;1.275;0.381;2.533;2.200;0.085;0.244;1.580;2.781;1.303;0.436;1.373;1.653;0.894;0.779;0.559;1.849;1.232;1.415;1.362;1.458;0.632;1.977;2.720;0.000;1.524;0.611;2.041;0.378;1.849;0.121;0.185;0.380;0.163;1.040;3.107;2.622;0.906;0.441;2.434;2.656;7.863;1.159;0.849;0.361;3.179;2.075;0.618
139A0;5.885;1.116;2.633;0.639;0.979;0.181;0.208;0.828;1.384;0.530;1.529;1.482;1.639;4.642;0.560;1.106;2.342;1.289;1.205;2.108;0.180;0.723;1.194;1.567;1.562;3.755;1.355;1.343;2.821;1.420;4.551;0.500;1.632;1.040;0.861;0.437;1.617;1.020;1.127;0.809;1.532;0.256;1.517;0.277;1.410;0.509;1.587;0.868;1.429;0.883;3.906;0.988;0.431;0.278;1.219;1.151;0.736;1.556;1.315;0.328;1.292;0.559;1.703;0.230;0.173;2.002;0.801;1.009;0.409;0.670;0.419;0.301;2.294;1.514;0.500;1.241;1.524;0.000;0.953;0.557;1.646;0.418;1.557;1.591;1.327;1.558;0.706;1.669;1.164;0.833;1.607;0.925;1.151;6.389;0.651;0.842;1.266;1.675;0.608;1.025
66B0;6.743;0.176;1.943;0.722;0.568;0.799;1.034;0.274;0.805;0.598;0.903;0.613;0.773;5.500;0.521;0.309;3.255;0.405;0.473;1.345;0.902;1.655;0.359;0.645;0.793;4.655;0.485;0.491;2.121;0.619;5.418;0.874;0.725;0.208;0.303;0.765;0.683;0.073;0.348;1.152;0.615;1.170;2.420;1.126;0.668;0.461;0.664;0.197;0.484;1.160;3.296;0.307;1.275;0.695;0.329;1.926;1.610;0.631;0.442;1.066;2.186;0.847;0.800;0.788;1.075;1.132;0.180;0.335;1.258;0.738;0.939;0.764;1.558;0.846;1.426;2.122;0.611;0.953;0.000;1.486;0.704;1.258;0.644;0.689;0.430;0.630;0.633;2.510;2.023;0.608;0.833;1.846;2.080;7.262;0.704;0.485;0.471;2.593;1.531;0.362
105A0;5.420;1.641;3.017;1.034;1.417;0.718;0.542;1.353;1.862;0.961;1.940;1.996;2.114;4.174;1.052;1.628;1.845;1.816;1.701;2.568;0.677;0.431;1.718;2.067;2.011;3.265;1.874;1.846;3.203;1.928;4.091;0.807;2.133;1.581;1.377;0.832;2.143;1.549;1.659;1.005;2.045;0.448;1.071;0.451;1.858;1.050;2.088;1.399;1.949;1.047;4.280;1.493;0.396;0.823;1.720;0.901;0.380;2.082;1.835;0.656;0.863;0.848;2.196;0.746;0.447;2.472;1.326;1.528;0.388;1.152;0.819;0.787;2.705;1.976;0.076;0.862;2.041;0.557;1.486;0.000;2.157;0.395;2.085;2.100;1.824;2.091;1.131;1.242;0.817;1.251;2.063;0.498;0.633;5.916;1.008;1.307;1.790;1.175;0.407;1.531
31D1;7.345;0.551;1.496;1.300;1.004;1.492;1.714;0.906;1.006;1.217;0.888;0.495;0.414;6.104;1.181;0.690;3.904;0.534;0.704;1.033;1.596;2.350;0.627;0.217;0.642;5.292;0.518;0.512;1.645;0.625;6.036;1.495;0.299;0.707;0.899;1.393;0.299;0.639;0.719;1.685;0.345;1.865;3.079;1.796;0.639;1.161;0.144;0.833;0.241;1.633;2.955;0.753;1.934;1.391;0.467;2.542;2.259;0.361;0.519;1.764;2.841;1.433;0.331;1.475;1.755;0.534;0.848;0.815;1.918;1.372;1.624;1.435;1.098;0.854;2.100;2.779;0.378;1.646;0.704;2.157;0.000;1.916;0.422;0.372;0.381;0.379;1.196;3.125;2.672;1.126;0.651;2.517;2.744;7.878;1.262;1.002;0.682;3.250;2.232;0.784
175A1;5.514;1.419;2.703;0.973;1.305;0.509;0.268;1.180;1.782;0.794;1.851;1.827;1.932;4.267;0.917;1.458;1.999;1.621;1.562;2.309;0.453;0.565;1.545;1.850;1.861;3.401;1.699;1.679;2.890;1.780;4.183;0.740;1.938;1.383;1.212;0.725;1.937;1.322;1.489;0.726;1.835;0.320;1.172;0.151;1.711;0.865;1.863;1.211;1.706;0.726;3.924;1.218;0.027;0.609;1.514;0.769;0.385;1.880;1.658;0.656;0.936;0.763;1.961;0.507;0.321;2.197;1.088;1.373;0.016;0.923;0.804;0.507;2.414;1.877;0.389;0.891;1.849;0.418;1.258;0.395;1.916;0.000;1.890;1.916;1.595;1.884;1.053;1.283;0.798;1.159;1.932;0.606;0.846;6.024;0.845;1.188;1.625;1.338;0.594;1.377
43B0;7.384;0.488;1.915;1.209;0.825;1.410;1.660;0.739;0.644;1.173;0.751;0.211;0.443;6.141;1.046;0.467;3.885;0.281;0.514;1.093;1.512;2.247;0.385;0.352;0.555;5.288;0.239;0.341;2.062;0.381;6.054;1.391;0.370;0.527;0.721;1.341;0.186;0.582;0.461;1.754;0.228;1.773;3.047;1.755;0.569;1.049;0.430;0.712;0.365;1.768;3.191;0.822;1.907;1.305;0.465;2.567;2.244;0.066;0.282;1.598;2.817;1.371;0.494;1.404;1.690;0.943;0.818;0.582;1.889;1.231;1.431;1.396;1.512;0.671;2.021;2.751;0.121;1.557;0.644;2.085;0.422;1.890;0.000;0.250;0.465;0.079;1.093;3.152;2.654;0.966;0.537;2.469;2.699;7.899;1.229;0.903;0.351;3.219;2.098;0.658
209D1;7.406;0.538;1.816;1.162;0.857;1.455;1.700;0.801;0.682;1.168;0.634;0.178;0.318;6.161;1.083;0.522;3.905;0.412;0.453;1.216;1.567;2.302;0.437;0.292;0.482;5.314;0.292;0.262;1.964;0.309;6.089;1.416;0.154;0.612;0.784;1.313;0.171;0.629;0.544;1.739;0.322;1.824;3.084;1.785;0.472;1.095;0.308;0.738;0.400;1.744;3.271;0.835;1.936;1.355;0.428;2.598;2.253;0.220;0.301;1.660;2.850;1.367;0.513;1.454;1.708;0.859;0.850;0.650;1.916;1.361;1.495;1.438;1.389;0.521;2.037;2.794;0.185;1.591;0.689;2.100;0.372;1.916;0.250;0.000;0.455;0.269;1.046;3.161;2.698;0.985;0.374;2.501;2.714;7.931;1.235;0.849;0.478;3.241;2.152;0.618
29E1;7.055;0.285;1.681;1.023;0.670;1.173;1.401;0.602;0.880;0.873;0.738;0.474;0.412;5.809;0.848;0.454;3.586;0.362;0.540;1.046;1.288;2.027;0.439;0.263;0.493;4.978;0.407;0.389;1.844;0.589;5.736;1.133;0.456;0.483;0.589;1.093;0.466;0.364;0.528;1.427;0.315;1.548;2.761;1.478;0.432;0.853;0.339;0.568;0.218;1.381;3.054;0.508;1.615;1.075;0.193;2.256;1.946;0.416;0.396;1.448;2.526;1.074;0.398;1.157;1.443;0.785;0.557;0.555;1.598;1.079;1.312;1.126;1.293;0.820;1.765;2.469;0.380;1.327;0.430;1.824;0.381;1.595;0.465;0.455;0.000;0.458;0.921;2.824;2.363;0.781;0.596;2.196;2.418;7.578;0.897;0.749;0.519;2.927;1.907;0.586
173A1;7.369;0.476;1.867;1.220;0.863;1.408;1.653;0.750;0.697;1.181;0.808;0.255;0.473;6.127;1.059;0.486;3.880;0.297;0.538;1.091;1.506;2.248;0.404;0.349;0.609;5.281;0.272;0.368;2.015;0.408;6.040;1.410;0.366;0.523;0.736;1.344;0.155;0.568;0.474;1.735;0.242;1.772;3.041;1.749;0.613;1.049;0.403;0.711;0.325;1.744;3.156;0.796;1.901;1.302;0.463;2.549;2.238;0.084;0.303;1.608;2.810;1.388;0.489;1.399;1.688;0.903;0.805;0.604;1.883;1.226;1.446;1.386;1.467;0.704;2.027;2.742;0.163;1.558;0.630;2.091;0.379;1.884;0.079;0.269;0.458;0.000;1.107;3.140;2.644;0.999;0.588;2.465;2.699;7.886;1.242;0.913;0.385;3.217;2.105;0.662
34A0;6.493;0.741;2.330;0.119;0.631;0.663;0.869;0.523;0.868;0.434;0.936;0.948;1.115;5.248;0.421;0.658;2.947;0.877;0.618;1.890;0.779;1.395;0.723;1.098;1.051;4.370;0.863;0.794;2.511;0.843;5.183;0.657;1.080;0.678;0.542;0.345;1.122;0.680;0.698;1.074;1.100;0.958;2.167;0.926;0.877;0.455;1.097;0.482;1.029;1.129;3.874;0.761;1.074;0.614;0.756;1.774;1.325;1.090;0.813;0.806;1.939;0.596;1.301;0.700;0.781;1.593;0.564;0.601;1.050;0.945;0.687;0.711;1.921;0.851;1.071;1.907;1.040;0.706;0.633;1.131;1.196;1.053;1.093;1.046;0.921;1.107;0.000;2.259;1.833;0.527;1.006;1.574;1.743;7.012;0.635;0.204;0.837;2.285;1.231;0.465
1D1;4.250;2.671;3.563;2.157;2.568;1.783;1.526;2.459;3.045;2.041;3.078;3.088;3.165;3.002;2.194;2.730;0.854;2.891;2.813;3.472;1.704;1.195;2.812;3.079;3.101;2.185;2.965;2.932;3.741;3.031;2.951;1.960;3.163;2.649;2.492;1.918;3.181;2.573;2.760;1.580;3.088;1.490;0.469;1.422;2.948;2.140;3.072;2.468;2.934;1.565;4.682;2.410;1.267;1.885;2.755;0.663;0.944;3.138;2.919;1.816;0.495;1.963;3.178;1.783;1.527;3.312;2.337;2.651;1.285;2.137;2.003;1.770;3.368;3.096;1.314;0.589;3.107;1.669;2.510;1.242;3.125;1.283;3.152;3.161;2.824;3.140;2.259;0.000;0.637;2.415;3.171;0.821;0.709;4.781;2.064;2.411;2.903;0.476;1.404;2.616
143A0;4.748;2.185;3.299;1.744;2.076;1.267;1.010;1.950;2.541;1.590;2.643;2.608;2.716;3.508;1.693;2.233;1.285;2.385;2.349;2.968;1.168;0.645;2.319;2.621;2.646;2.645;2.475;2.466;3.481;2.561;3.404;1.478;2.719;2.142;1.983;1.503;2.705;2.087;2.254;1.258;2.599;0.946;0.436;0.925;2.502;1.633;2.632;1.984;2.461;1.267;4.318;1.958;0.776;1.366;2.295;0.339;0.568;2.647;2.435;1.275;0.237;1.524;2.711;1.261;1.057;2.917;1.856;2.143;0.798;1.552;1.467;1.264;3.071;2.663;0.875;0.134;2.622;1.164;2.023;0.817;2.672;0.798;2.654;2.698;2.363;2.644;1.833;0.637;0.000;1.930;2.728;0.350;0.506;5.248;1.611;1.976;2.388;0.687;0.878;2.158
113B0;6.636;0.653;2.361;0.596;0.173;0.741;0.980;0.396;0.784;0.447;0.756;0.867;0.953;5.384;0.317;0.560;3.081;0.716;0.650;1.539;0.867;1.475;0.652;0.966;0.803;4.488;0.753;0.741;2.527;0.856;5.296;0.481;1.053;0.622;0.360;0.674;1.057;0.623;0.634;1.309;0.909;1.052;2.274;1.043;0.675;0.500;1.052;0.548;0.929;1.288;3.646;0.808;1.180;0.672;0.675;1.920;1.493;0.964;0.742;0.861;2.055;0.486;1.095;0.749;0.966;1.537;0.573;0.465;1.159;0.798;0.709;0.787;1.980;0.955;1.181;2.016;0.906;0.833;0.608;1.251;1.126;1.159;0.966;0.985;0.781;0.999;0.527;2.415;1.930;0.000;0.885;1.694;1.877;7.129;0.441;0.527;0.682;2.409;1.312;0.622
200E1;7.418;0.700;1.970;1.119;0.758;1.493;1.739;0.861;0.665;1.142;0.287;0.389;0.303;6.166;1.075;0.625;3.889;0.590;0.497;1.321;1.619;2.310;0.581;0.485;0.287;5.302;0.463;0.382;2.108;0.450;6.102;1.343;0.418;0.773;0.826;1.298;0.532;0.780;0.686;1.824;0.521;1.850;3.091;1.809;0.281;1.149;0.550;0.845;0.657;1.798;3.463;1.004;1.954;1.402;0.543;2.653;2.255;0.517;0.482;1.665;2.860;1.279;0.664;1.498;1.720;1.040;0.957;0.712;1.933;1.464;1.493;1.493;1.544;0.481;1.999;2.820;0.441;1.607;0.833;2.063;0.651;1.932;0.537;0.374;0.596;0.588;1.006;3.171;2.728;0.885;0.000;2.504;2.686;7.936;1.176;0.842;0.610;3.221;2.146;0.697
135A0;4.971;2.009;3.253;1.478;1.850;1.060;0.814;1.744;2.293;1.373;2.401;2.402;2.525;3.729;1.465;2.026;1.423;2.198;2.123;2.872;0.970;0.385;2.114;2.449;2.440;2.831;2.273;2.257;3.439;2.341;3.633;1.240;2.529;1.952;1.774;1.254;2.524;1.911;2.048;1.160;2.426;0.717;0.596;0.722;2.290;1.424;2.463;1.781;2.304;1.200;4.391;1.812;0.586;1.166;2.109;0.537;0.343;2.464;2.233;1.012;0.382;1.288;2.561;1.068;0.807;2.799;1.680;1.930;0.601;1.410;1.205;1.090;2.985;2.416;0.560;0.368;2.434;0.925;1.846;0.498;2.517;0.606;2.469;2.501;2.196;2.465;1.574;0.821;0.350;1.694;2.504;0.000;0.312;5.467;1.410;1.735;2.184;0.760;0.588;1.937
106A0;4.793;2.241;3.452;1.639;2.042;1.301;1.068;1.969;2.489;1.567;2.562;2.616;2.726;3.549;1.675;2.247;1.214;2.429;2.322;3.116;1.227;0.616;2.335;2.668;2.629;2.635;2.493;2.465;3.636;2.547;3.468;1.417;2.739;2.187;1.996;1.429;2.750;2.145;2.275;1.360;2.653;0.970;0.505;0.966;2.475;1.655;2.680;2.006;2.538;1.390;4.642;2.050;0.833;1.408;2.324;0.707;0.519;2.693;2.452;1.227;0.368;1.451;2.787;1.316;1.021;3.019;1.914;2.149;0.844;1.684;1.412;1.339;3.183;2.592;0.704;0.461;2.656;1.151;2.080;0.633;2.744;0.846;2.699;2.714;2.418;2.699;1.743;0.709;0.506;1.877;2.686;0.312;0.000;5.288;1.597;1.919;2.410;0.546;0.776;2.142
56A0;0.680;7.423;8.083;6.906;7.283;6.510;6.252;7.195;7.757;6.798;7.820;7.849;7.927;1.806;6.923;7.477;4.078;7.631;7.577;8.062;6.411;5.746;7.563;7.837;7.847;2.662;7.719;7.699;8.233;7.793;1.847;6.652;7.937;7.389;7.226;6.680;7.941;7.325;7.500;6.302;7.832;6.170;4.875;6.159;7.704;6.877;7.837;7.223;7.682;6.294;8.678;7.160;6.004;6.612;7.521;5.348;5.696;7.888;7.678;6.448;5.098;6.683;7.909;6.508;6.262;8.024;7.092;7.387;6.024;6.766;6.645;6.508;8.000;7.857;5.986;5.159;7.863;6.389;7.262;5.916;7.878;6.024;7.899;7.931;7.578;7.886;7.012;4.781;5.248;7.129;7.936;5.467;5.288;0.000;6.791;7.176;7.635;4.742;5.951;7.381
222E1;6.288;0.798;2.249;0.644;0.554;0.557;0.727;0.605;1.188;0.238;1.074;1.157;1.169;5.034;0.402;0.834;2.772;0.968;0.939;1.626;0.684;1.268;0.924;1.138;1.058;4.167;1.035;1.005;2.422;1.158;4.957;0.313;1.262;0.829;0.603;0.551;1.287;0.736;0.912;1.006;1.127;0.848;1.970;0.759;0.923;0.504;1.196;0.698;1.063;0.907;3.534;0.754;0.868;0.522;0.833;1.574;1.182;1.210;1.010;0.819;1.743;0.222;1.235;0.545;0.747;1.569;0.577;0.765;0.849;0.759;0.758;0.545;1.914;1.268;0.950;1.709;1.159;0.651;0.704;1.008;1.262;0.845;1.229;1.235;0.897;1.242;0.635;2.064;1.611;0.441;1.176;1.410;1.597;6.791;0.000;0.687;0.995;2.108;1.162;0.836
38B0;6.653;0.571;2.186;0.315;0.577;0.763;0.988;0.426;0.746;0.502;0.817;0.757;0.937;5.408;0.460;0.490;3.119;0.702;0.430;1.743;0.881;1.551;0.542;0.910;0.901;4.540;0.676;0.601;2.366;0.653;5.343;0.771;0.882;0.519;0.444;0.498;0.922;0.522;0.532;1.134;0.918;1.094;2.327;1.057;0.727;0.472;0.903;0.337;0.843;1.182;3.737;0.637;1.209;0.691;0.574;1.899;1.482;0.897;0.622;0.942;2.096;0.709;1.124;0.788;0.931;1.415;0.463;0.463;1.186;0.950;0.807;0.786;1.767;0.691;1.247;2.056;0.849;0.842;0.485;1.307;1.002;1.188;0.903;0.849;0.749;0.913;0.204;2.411;1.976;0.527;0.842;1.735;1.919;7.176;0.687;0.000;0.674;2.457;1.393;0.267
41A0;7.131;0.377;2.147;0.951;0.558;1.129;1.388;0.447;0.428;0.926;0.705;0.318;0.623;5.888;0.746;0.202;3.605;0.174;0.355;1.255;1.229;1.939;0.175;0.568;0.610;5.012;0.199;0.325;2.306;0.365;5.792;1.101;0.603;0.293;0.423;1.085;0.488;0.433;0.179;1.583;0.432;1.478;2.768;1.486;0.556;0.766;0.653;0.476;0.513;1.619;3.395;0.734;1.642;1.026;0.431;2.331;1.979;0.381;0.223;1.271;2.543;1.109;0.725;1.130;1.409;1.207;0.623;0.265;1.623;0.961;1.096;1.142;1.742;0.641;1.722;2.478;0.361;1.266;0.471;1.790;0.682;1.625;0.351;0.478;0.519;0.385;0.837;2.903;2.388;0.682;0.610;2.184;2.410;7.635;0.995;0.674;0.000;2.936;1.778;0.465
107A0;4.252;2.755;3.853;2.180;2.570;1.814;1.569;2.493;3.028;2.092;3.099;3.146;3.247;3.009;2.205;2.774;0.673;2.948;2.859;3.573;1.730;1.070;2.863;3.181;3.154;2.091;3.020;2.995;4.033;3.081;2.923;1.940;3.261;2.706;2.522;1.964;3.270;2.658;2.801;1.785;3.167;1.474;0.293;1.468;3.004;2.177;3.192;2.529;3.044;1.798;4.942;2.543;1.321;1.921;2.843;0.900;1.002;3.213;2.979;1.743;0.457;1.974;3.287;1.823;1.547;3.495;2.424;2.678;1.337;2.156;1.935;1.838;3.622;3.134;1.245;0.582;3.179;1.675;2.593;1.175;3.250;1.338;3.219;3.241;2.927;3.217;2.285;0.476;0.687;2.409;3.221;0.760;0.546;4.742;2.108;2.457;2.936;0.000;1.263;2.674
167A0;5.476;1.689;3.217;1.150;1.465;0.756;0.615;1.367;1.827;1.101;2.033;2.025;2.203;4.245;1.091;1.645;1.913;1.828;1.747;2.600;0.670;0.239;1.734;2.143;2.097;3.310;1.898;1.899;3.405;1.955;4.127;0.911;2.208;1.586;1.392;0.986;2.179;1.596;1.653;1.195;2.086;0.414;1.116;0.592;1.955;1.073;2.177;1.433;2.007;1.309;4.349;1.578;0.583;0.849;1.800;1.026;0.647;2.106;1.864;0.513;0.945;1.020;2.270;0.786;0.574;2.602;1.390;1.530;0.580;1.054;0.704;0.862;2.893;2.028;0.390;0.901;2.075;0.608;1.531;0.407;2.232;0.594;2.098;2.152;1.907;2.105;1.231;1.404;0.878;1.312;2.146;0.588;0.776;5.951;1.162;1.393;1.778;1.263;0.000;1.583
214A0;6.858;0.394;2.072;0.575;0.598;0.916;1.154;0.386;0.606;0.680;0.751;0.522;0.764;5.615;0.586;0.298;3.337;0.486;0.223;1.578;1.025;1.738;0.315;0.711;0.776;4.754;0.445;0.383;2.248;0.418;5.543;0.952;0.663;0.331;0.401;0.733;0.672;0.375;0.320;1.271;0.705;1.266;2.527;1.239;0.622;0.569;0.697;0.249;0.631;1.319;3.589;0.567;1.395;0.825;0.404;2.071;1.691;0.656;0.383;1.104;2.295;0.908;0.936;0.929;1.131;1.243;0.438;0.333;1.374;0.971;0.953;0.922;1.646;0.544;1.470;2.244;0.618;1.025;0.362;1.531;0.784;1.377;0.658;0.618;0.586;0.662;0.465;2.616;2.158;0.622;0.697;1.937;2.142;7.381;0.836;0.267;0.465;2.674;1.583;0.000
