124A0;7.2053;0.3477;1.9881;0.9793;0.6251;1.2186;1.4716;0.5400;0.5057;0.9655;0.6168;0.1494;0.4542;5.9602;0.8343;0.2564;3.6881;0.1657;0.2935;1.2221;1.3261;2.0524;0.1823;0.4032;0.4998;5.0975;0.0000;0.1586;2.1438;0.2506;5.8760;1.1824;0.4069;0.3606;0.5189;1.1226;0.3250;0.4310;0.2748;1.6024;0.3135;1.5805;2.8582;1.5629;0.4414;0.8522;0.4714;0.5189;0.3888;1.6128;3.3421;0.7129;1.7168;1.1154;0.3180;2.3974;2.0457;0.2455;0.0736;1.3973;2.6279;1.1594;0.5998;1.2169;1.4858;1.0414;0.6473;0.3731;1.6975;1.0979;1.2282;1.2138;1.5734;0.5450;1.8080;2.5684;0.2042;1.3551;0.4852;1.8737;0.5181;1.6985;0.2395;0.2916;0.4072;0.2722;0.8625;2.9652;2.4748;0.7527;0.4632;2.2733;2.4926;7.7192;1.0350;0.6763;0.1992;3.0200;1.8975;0.4449;1.8897;0.9756;0.7836;1.0506;2.2885
219D1;7.1791;0.3678;1.9332;0.9115;0.6289;1.2137;1.4622;0.5622;0.5449;0.9254;0.5446;0.1773;0.4119;5.9325;0.8303;0.2929;3.6620;0.2888;0.2139;1.3014;1.3293;2.0533;0.2272;0.3899;0.4635;5.0747;0.1586;0.0000;2.0926;0.2143;5.8587;1.1676;0.3446;0.4136;0.5444;1.0661;0.3569;0.4421;0.3407;1.5498;0.3812;1.5791;2.8439;1.5462;0.3690;0.8529;0.4248;0.5062;0.4140;1.5617;3.3879;0.6873;1.6984;1.1152;0.2675;2.3787;2.0132;0.3271;0.1253;1.4075;2.6110;1.1219;0.6232;1.2166;1.4615;1.0081;0.6402;0.4145;1.6782;1.1580;1.2425;1.2077;1.5049;0.4501;1.7826;2.5583;0.2658;1.3425;0.4912;1.8463;0.5124;1.6787;0.3405;0.2616;0.3891;0.3676;0.7944;2.9321;2.4656;0.7410;0.3825;2.2570;2.4648;7.6994;1.0053;0.6014;0.3246;2.9953;1.8987;0.3826;1.8721;0.9012;0.7847;1.0336;2.2803
25E1;7.6500;2.0418;0.2176;2.5701;2.4527;2.6839;2.7962;2.3726;2.6258;2.4193;2.2914;2.1183;1.8713;6.4599;2.5412;2.2570;4.5892;2.1434;2.2436;1.9215;2.7675;3.4352;2.2178;1.7810;2.0701;5.8364;2.1438;2.0926;0.0000;2.2079;6.4609;2.7276;1.8276;2.2347;2.3775;2.5647;1.9209;2.0820;2.3021;2.4589;1.9444;2.9982;3.8784;2.8309;2.0741;2.4909;1.6821;2.2714;1.7999;2.2511;2.3793;1.9615;2.9064;2.6162;1.9560;3.2436;3.1396;2.0023;2.1303;3.0656;3.6492;2.6022;1.7101;2.6495;2.8585;1.1262;2.1664;2.3651;2.8985;2.6721;2.9936;2.5563;0.6434;2.3246;3.1727;3.6029;2.0137;2.8206;2.1211;3.2026;1.6448;2.8896;2.0621;1.9644;1.8441;2.0153;2.5114;3.7407;3.4810;2.5272;2.1075;3.4388;3.6357;8.2328;2.4224;2.3656;2.3059;4.0326;3.4047;2.2478;3.2322;2.5149;2.2693;2.6324;3.4866
80A0;7.2730;0.5215;2.0514;0.9589;0.7555;1.3031;1.5522;0.6606;0.4410;1.0516;0.6161;0.1955;0.5524;6.0298;0.9262;0.3872;3.7471;0.4044;0.2356;1.4426;1.4097;2.1215;0.3069;0.5461;0.6136;5.1644;0.2506;0.2143;2.2079;0.0000;5.9541;1.2834;0.4092;0.4933;0.6481;1.1424;0.3894;0.5821;0.3776;1.6568;0.5178;1.6545;2.9320;1.6410;0.5374;0.9387;0.5495;0.5903;0.5615;1.6963;3.5295;0.8280;1.7984;1.2057;0.4630;2.4781;2.1040;0.3953;0.2289;1.4557;2.7017;1.2496;0.7774;1.3121;1.5375;1.1280;0.7660;0.4888;1.7777;1.2478;1.2832;1.3102;1.6126;0.3193;1.8629;2.6474;0.3622;1.4200;0.6186;1.9275;0.6251;1.7798;0.3814;0.3091;0.5895;0.4076;0.8429;3.0311;2.5610;0.8564;0.4503;2.3407;2.5468;7.7934;1.1575;0.6532;0.3650;3.0814;1.9550;0.4184;1.9475;0.9551;0.9181;1.0927;2.3675
58A0;1.3934;5.5788;6.3036;5.0799;5.4482;4.6678;4.4100;5.3527;5.9237;4.9614;5.9933;6.0068;6.0882;0.4166;5.0848;5.6348;2.2727;5.7863;5.7388;6.2321;4.5684;3.9153;5.7202;5.9953;6.0117;0.9176;5.8760;5.8587;6.4609;5.9541;0.0000;4.8213;6.0967;5.5447;5.3842;4.8497;6.0968;5.4808;5.6566;4.4738;5.9877;4.3313;3.0395;4.3182;5.8690;5.0347;5.9967;5.3808;5.8379;4.4662;6.9746;5.3180;4.1633;4.7691;5.6789;3.5056;3.8626;6.0433;5.8349;4.6170;3.2598;4.8540;6.0681;4.6644;4.4266;6.1949;5.2481;5.5456;4.1839;4.9223;4.8144;4.6638;6.1986;6.0275;4.1603;3.3166;6.0186;4.5511;5.4176;4.0907;6.0361;4.1829;6.0536;6.0889;5.7355;6.0404;5.1834;2.9508;3.4041;5.2963;6.1017;3.6327;3.4680;1.8470;4.9573;5.3431;5.7920;2.9230;4.1268;5.5433;4.0494;5.0870;5.1075;4.8728;3.6243
110B0;6.1631;0.9848;2.5534;0.6374;0.6380;0.4694;0.6230;0.6940;1.2137;0.3675;1.2085;1.3081;1.3829;4.9112;0.3977;0.9556;2.6102;1.1191;1.0599;1.8370;0.5743;1.0473;1.0539;1.3633;1.2479;4.0123;1.1824;1.1676;2.7276;1.2834;4.8213;0.0000;1.4654;0.9515;0.6930;0.5405;1.4709;0.9167;1.0137;1.0828;1.3219;0.6705;1.8086;0.6515;1.1141;0.5249;1.4280;0.8147;1.2830;1.0453;3.7814;0.9699;0.7602;0.4699;1.0440;1.4992;1.0598;1.3848;1.1600;0.5791;1.5934;0.1896;1.4724;0.4787;0.6109;1.8492;0.7477;0.8521;0.7399;0.7231;0.5320;0.5383;2.2101;1.3721;0.7393;1.5625;1.3354;0.4997;0.8740;0.8071;1.4949;0.7395;1.3907;1.4164;1.1334;1.4098;0.6569;1.9605;1.4784;0.4811;1.3430;1.2400;1.4172;6.6521;0.3130;0.7709;1.1010;1.9398;0.9107;0.9518;0.8652;0.6590;0.6165;0.5439;1.2366
4D1;7.4046;0.5778;1.6805;1.1912;0.9336;1.4961;1.7312;0.8728;0.8148;1.1939;0.6819;0.3174;0.3125;6.1599;1.1413;0.6130;3.9217;0.5121;0.5269;1.2339;1.6092;2.3497;0.5351;0.2719;0.5287;5.3275;0.4069;0.3446;1.8276;0.4092;6.0967;1.4654;0.0000;0.6865;0.8596;1.3337;0.2280;0.6658;0.6430;1.7275;0.3873;1.8674;3.1079;1.8112;0.5070;1.1456;0.2069;0.7901;0.3949;1.7085;3.2279;0.8319;1.9577;1.3975;0.4436;2.6031;2.2674;0.3242;0.4023;1.7266;2.8707;1.3987;0.4990;1.4921;1.7388;0.7384;0.8749;0.7427;1.9386;1.4305;1.5706;1.4648;1.2477;0.5767;2.0729;2.8173;0.2999;1.6315;0.7251;2.1330;0.2995;1.9377;0.3705;0.1536;0.4558;0.3657;1.0804;3.1629;2.7188;1.0527;0.4177;2.5290;2.7386;7.9368;1.2615;0.8817;0.6027;3.2612;2.2084;0.6627;2.1603;1.1683;1.0340;1.3235;2.5584
54A0;6.8767;0.2149;2.0630;0.7795;0.5539;0.8943;1.1431;0.2618;0.6293;0.7242;0.8529;0.4958;0.7481;5.6357;0.5713;0.1720;3.3708;0.2827;0.3832;1.3416;0.9902;1.7283;0.2159;0.6367;0.7612;4.7750;0.3606;0.4136;2.2347;0.4933;5.5447;0.9515;0.6865;0.0000;0.2761;0.8687;0.6016;0.1998;0.1572;1.3160;0.5570;1.2527;2.5318;1.2430;0.6550;0.5331;0.6739;0.2306;0.4919;1.3511;3.3683;0.4896;1.3988;0.7882;0.3670;2.0649;1.7354;0.5333;0.3263;1.0930;2.3027;0.9505;0.8019;0.8901;1.1751;1.1951;0.3549;0.2054;1.3808;0.7704;0.9417;0.8875;1.6667;0.7493;1.5177;2.2354;0.5200;1.0403;0.2081;1.5814;0.7067;1.3828;0.5272;0.6123;0.4835;0.5226;0.6784;2.6489;2.1425;0.6222;0.7727;1.9519;2.1873;7.3894;0.8293;0.5189;0.2934;2.7063;1.5857;0.3315;1.5792;0.7827;0.4808;0.7426;1.9658
163A0;6.7230;0.3661;2.2058;0.6348;0.3276;0.7250;0.9845;0.0598;0.6590;0.5221;0.8135;0.6571;0.8410;5.4772;0.3298;0.2789;3.1918;0.4476;0.4656;1.4130;0.8359;1.5443;0.3791;0.7813;0.7735;4.5993;0.5189;0.5444;2.3775;0.6481;5.3842;0.6930;0.8596;0.2761;0.0000;0.7117;0.8128;0.3227;0.3280;1.2510;0.7031;1.0793;2.3583;1.0762;0.6494;0.3716;0.8474;0.2551;0.6783;1.2687;3.4802;0.5674;1.2297;0.6243;0.4708;1.9359;1.5677;0.7244;0.4973;0.9007;2.1324;0.7064;0.9274;0.7248;1.0058;1.3572;0.3304;0.1764;1.2103;0.6562;0.7429;0.7431;1.8180;0.8384;1.3099;2.0738;0.6880;0.8611;0.3028;1.3773;0.8985;1.2121;0.7209;0.7843;0.5893;0.7362;0.5415;2.4925;1.9830;0.3597;0.8259;1.7742;1.9961;7.2263;0.6033;0.4437;0.4234;2.5215;1.3923;0.4012;1.3891;0.6479;0.3692;0.5955;1.7814
39B0;6.1585;0.9121;2.3771;0.2616;0.8145;0.4320;0.5715;0.6811;1.1789;0.3363;1.2257;1.2263;1.3586;4.9123;0.4610;0.8967;2.6244;1.0996;0.9165;2.0145;0.5374;1.1152;0.9723;1.3118;1.2977;4.0442;1.1226;1.0661;2.5647;1.1424;4.8497;0.5405;1.3337;0.8687;0.7117;0.0000;1.3683;0.8265;0.9367;0.8031;1.3196;0.6822;1.8412;0.6077;1.1253;0.4398;1.3071;0.6549;1.2092;0.8536;3.8756;0.8010;0.7464;0.4299;0.9582;1.4343;0.9882;1.3321;1.0721;0.6483;1.6095;0.4712;1.4863;0.4727;0.4699;1.7367;0.6271;0.8300;0.7224;0.8717;0.6141;0.4698;2.0038;1.1821;0.7800;1.5797;1.2883;0.4369;0.7654;0.8322;1.3930;0.7248;1.3413;1.3132;1.0930;1.3443;0.3453;1.9181;1.5029;0.6743;1.2983;1.2537;1.4292;6.6804;0.5508;0.4985;1.0854;1.9637;0.9855;0.7334;0.8756;0.2606;0.5860;0.2921;1.3063
212C1;7.4160;0.5284;1.7745;1.2349;0.9269;1.4727;1.7138;0.8246;0.7515;1.2189;0.7810;0.2543;0.4118;6.1741;1.1238;0.5536;3.9321;0.3980;0.5409;1.1482;1.5755;2.3213;0.4662;0.3000;0.5970;5.3351;0.3250;0.3569;1.9209;0.3894;6.0968;1.4709;0.2280;0.6016;0.8128;1.3683;0.0000;0.6214;0.5537;1.7547;0.2913;1.8405;3.1015;1.8048;0.5955;1.1141;0.3010;0.7596;0.3324;1.7533;3.1733;0.8219;1.9552;1.3686;0.4663;2.5988;2.2817;0.1517;0.3393;1.6861;2.8673;1.4312;0.4802;1.4656;1.7384;0.8125;0.8523;0.6816;1.9372;1.3350;1.5263;1.4451;1.3611;0.6486;2.0809;2.8039;0.1902;1.6175;0.6835;2.1431;0.2990;1.9372;0.1856;0.1710;0.4656;0.1554;1.1216;3.1813;2.7054;1.0570;0.5315;2.5238;2.7501;7.9410;1.2872;0.9215;0.4876;3.2697;2.1794;0.6721;2.1554;1.2209;1.0061;1.3090;2.5444
67B0;6.8063;0.1042;1.9072;0.7736;0.5637;0.8646;1.1004;0.3060;0.7877;0.6466;0.8631;0.5585;0.7069;5.5632;0.5698;0.2830;3.3196;0.3458;0.4523;1.2833;0.9691;1.7202;0.3235;0.5751;0.7348;4.7188;0.4310;0.4421;2.0820;0.5821;5.4808;0.9167;0.6658;0.1998;0.3227;0.8265;0.6214;0.0000;0.3301;1.2105;0.5438;1.2364;2.4845;1.1910;0.6176;0.5257;0.6012;0.2468;0.4152;1.2075;3.2555;0.3296;1.3392;0.7608;0.2696;1.9904;1.6757;0.5655;0.3915;1.1281;2.2507;0.8868;0.7283;0.8521;1.1430;1.0752;0.2399;0.3317;1.3219;0.7836;0.9969;0.8284;1.5209;0.8222;1.4892;2.1867;0.5451;1.0199;0.0730;1.5490;0.6388;1.3217;0.5819;0.6288;0.3637;0.5682;0.6798;2.5733;2.0869;0.6230;0.7804;1.9113;2.1453;7.3255;0.7363;0.5215;0.4325;2.6579;1.5961;0.3748;1.5546;0.7627;0.3867;0.7431;1.9292
69A0;6.9897;0.3110;2.1343;0.8079;0.5487;0.9931;1.2484;0.3315;0.4767;0.8088;0.7682;0.3982;0.7070;5.7482;0.6347;0.1125;3.4676;0.2500;0.2928;1.3702;1.0916;1.8112;0.1228;0.6299;0.7069;4.8770;0.2748;0.3407;2.3021;0.3776;5.6566;1.0137;0.6430;0.1572;0.3280;0.9367;0.5537;0.3301;0.0000;1.4323;0.5352;1.3438;2.6334;1.3475;0.6110;0.6267;0.6766;0.3151;0.5317;1.4837;3.4485;0.6198;1.5059;0.8900;0.4004;2.1867;1.8353;0.4807;0.2471;1.1496;2.4064;1.0159;0.8111;0.9967;1.2635;1.2334;0.4916;0.1728;1.4867;0.8737;0.9819;1.0050;1.7243;0.6330;1.5932;2.3423;0.4611;1.1269;0.3482;1.6591;0.7189;1.4894;0.4613;0.5437;0.5283;0.4740;0.6980;2.7599;2.2538;0.6345;0.6856;2.0480;2.2745;7.4997;0.9123;0.5318;0.1785;2.8007;1.6534;0.3196;1.6619;0.8165;0.6108;0.8195;2.0616
184E0;5.7527;1.3046;2.2534;1.0198;1.4133;0.7821;0.7105;1.2048;1.7946;0.8907;1.8292;1.7017;1.7854;4.5209;1.0750;1.3983;2.3792;1.5402;1.4682;2.2261;0.8007;1.1830;1.4525;1.6654;1.7773;3.7367;1.6024;1.5498;2.4589;1.6568;4.4738;1.0828;1.7275;1.3160;1.2510;0.8031;1.7547;1.2105;1.4323;0.0000;1.7081;0.8730;1.6240;0.7038;1.6326;0.9574;1.6301;1.1246;1.5243;0.5516;3.6223;0.9573;0.7366;0.8200;1.3743;1.0465;0.8704;1.7349;1.5438;1.0973;1.3936;1.0182;1.7853;0.7923;0.7493;1.8800;1.0182;1.3751;0.7298;1.1206;1.1615;0.7271;1.9675;1.7434;1.0042;1.3481;1.7105;0.8085;1.1516;1.0046;1.6849;0.7262;1.7543;1.7394;1.4269;1.7351;1.0736;1.5800;1.2580;1.3094;1.8239;1.1600;1.3603;6.3021;1.0056;1.1340;1.5833;1.7847;1.1952;1.2710;0.9871;1.0038;0.9339;0.8805;1.2266
180D0;7.3180;0.4415;1.8001;1.2129;0.7607;1.3787;1.6220;0.7277;0.7748;1.1076;0.7118;0.3341;0.3244;6.0724;1.0144;0.4986;3.8322;0.2946;0.5783;0.9305;1.4868;2.2218;0.4483;0.2074;0.4379;5.2276;0.3135;0.3812;1.9444;0.5178;5.9877;1.3219;0.3873;0.5570;0.7031;1.3196;0.2913;0.5438;0.5352;1.7081;0.0000;1.7476;2.9964;1.7094;0.4673;1.0324;0.3608;0.7260;0.2646;1.6751;3.0585;0.7668;1.8533;1.2747;0.3876;2.5104;2.1949;0.1819;0.3549;1.5999;2.7648;1.2906;0.3004;1.3647;1.6638;0.8264;0.7731;0.6060;1.8361;1.2033;1.4421;1.3492;1.4159;0.7856;1.9815;2.7022;0.1690;1.5322;0.6155;2.0452;0.3452;1.8349;0.2281;0.3222;0.3154;0.2420;1.1005;3.0884;2.5991;0.9095;0.5212;2.4256;2.6529;7.8323;1.1267;0.9179;0.4320;3.1674;2.0858;0.7054;2.0623;1.2013;0.8910;1.2573;2.4337
207A0;5.6742;1.3334;2.8101;0.8871;1.1956;0.3762;0.2078;1.0465;1.5988;0.7663;1.7704;1.7122;1.8724;4.4348;0.7867;1.3299;2.1377;1.5024;1.4457;2.2643;0.2757;0.4874;1.4182;1.7918;1.7937;3.5416;1.5805;1.5791;2.9982;1.6545;4.3313;0.6705;1.8674;1.2527;1.0793;0.6822;1.8405;1.2364;1.3438;0.8730;1.7476;0.0000;1.2979;0.2333;1.6480;0.7301;1.8156;1.0958;1.6422;0.9569;3.9884;1.1894;0.3170;0.4763;1.4500;0.9719;0.5984;1.7744;1.5431;0.3664;1.0809;0.7557;1.9136;0.3950;0.2537;2.2118;1.0171;1.2289;0.3062;0.7443;0.5385;0.4569;2.4918;1.7586;0.4059;1.0180;1.7472;0.2556;1.1699;0.4479;1.8647;0.3199;1.7733;1.8240;1.5476;1.7715;0.9577;1.4899;0.9464;1.0518;1.8504;0.7166;0.9702;6.1703;0.8483;1.0936;1.4783;1.4745;0.4143;1.2661;0.3655;0.9143;0.8822;0.5796;0.7246
134A0;4.3853;2.5827;3.6969;2.0686;2.4286;1.6420;1.3904;2.3278;2.8849;1.9524;2.9850;2.9888;3.0996;3.1459;2.0532;2.6118;0.8652;2.7760;2.7151;3.3755;1.5462;0.8970;2.6996;3.0180;3.0149;2.2462;2.8582;2.8439;3.8784;2.9320;3.0395;1.8086;3.1079;2.5318;2.3583;1.8412;3.1015;2.4845;2.6334;1.6240;2.9964;1.2979;0.0000;1.2995;2.8686;2.0097;3.0307;2.3655;2.8679;1.6496;4.7132;2.3641;1.1513;1.7461;2.6852;0.6835;0.8708;3.0416;2.8186;1.5867;0.2422;1.8552;3.1154;1.6449;1.3997;3.3286;2.2523;2.5166;1.1702;1.9436;1.7825;1.6588;3.4700;3.0095;1.1370;0.3227;3.0131;1.5167;2.4196;1.0706;3.0788;1.1717;3.0474;3.0844;2.7611;3.0411;2.1665;0.4694;0.4360;2.2743;3.0908;0.5961;0.5053;4.8753;1.9697;2.3268;2.7677;0.2930;1.1164;2.5270;1.0136;2.0825;2.1101;1.8454;0.5903
71A0;5.6496;1.2890;2.6429;0.8513;1.1866;0.3639;0.1238;1.0423;1.6403;0.6824;1.7355;1.6920;1.8134;4.4046;0.7840;1.3202;2.1309;1.4869;1.4256;2.2151;0.3090;0.6134;1.4066;1.7295;1.7462;3.5358;1.5629;1.5462;2.8309;1.6410;4.3182;0.6515;1.8112;1.2430;1.0762;0.6077;1.8048;1.1910;1.3475;0.7038;1.7094;0.2333;1.2995;0.0000;1.5949;0.7221;1.7428;1.0714;1.5833;0.7327;3.8835;1.1018;0.1631;0.4655;1.3899;0.8905;0.5088;1.7476;1.5216;0.5427;1.0660;0.6828;1.8479;0.3673;0.2050;2.0990;0.9585;1.2339;0.1440;0.8033;0.6767;0.3752;2.3381;1.7424;0.4227;1.0142;1.7175;0.2767;1.1257;0.4512;1.7956;0.1508;1.7550;1.7853;1.4782;1.7495;0.9261;1.4217;0.9254;1.0429;1.8092;0.7220;0.9659;6.1592;0.7589;1.0565;1.4861;1.4683;0.5922;1.2386;0.4180;0.8623;0.8251;0.5818;0.7537
83E1;7.1902;0.5476;1.9274;0.9851;0.5458;1.2884;1.5293;0.6883;0.7211;0.9204;0.3155;0.4553;0.3130;5.9368;0.8763;0.5176;3.6704;0.5023;0.4745;1.2155;1.4186;2.1061;0.5124;0.4394;0.1876;5.0764;0.4414;0.3690;2.0741;0.5374;5.8690;1.1141;0.5070;0.6550;0.6494;1.1253;0.5955;0.6176;0.6110;1.6326;0.4673;1.6480;2.8686;1.5949;0.0000;0.9628;0.5422;0.7051;0.5698;1.5804;3.3592;0.8310;1.7333;1.1995;0.3916;2.4316;2.0430;0.5380;0.4539;1.4885;2.6378;1.0463;0.5922;1.2871;1.5250;1.0193;0.7677;0.5853;1.7128;1.2641;1.3282;1.2799;1.5214;0.6397;1.7939;2.5983;0.4558;1.4097;0.6684;1.8578;0.6389;1.7108;0.5686;0.4718;0.4319;0.6128;0.8765;2.9483;2.5017;0.6747;0.2808;2.2898;2.4755;7.7037;0.9229;0.7271;0.5561;3.0035;1.9548;0.6224;1.9097;0.9691;0.8658;1.1485;2.3069
119A0;6.3688;0.6180;2.3077;0.4839;0.5874;0.3693;0.6253;0.3294;0.9505;0.3371;1.1176;0.9840;1.1621;5.1255;0.1992;0.6045;2.8437;0.7818;0.7358;1.6835;0.4784;1.2090;0.6922;1.0795;1.1078;4.2521;0.8522;0.8529;2.4909;0.9387;5.0347;0.5249;1.1456;0.5331;0.3716;0.4398;1.1141;0.5257;0.6267;0.9574;1.0324;0.7301;2.0097;0.7221;0.9628;0.0000;1.1082;0.3775;0.9393;1.0045;3.6072;0.5866;0.8808;0.2684;0.7365;1.5801;1.2149;1.0488;0.8137;0.6109;1.7816;0.5513;1.2252;0.3762;0.6492;1.5667;0.3385;0.5161;0.8615;0.4996;0.5061;0.3981;1.9385;1.0852;0.9875;1.7212;1.0197;0.5088;0.4613;1.0503;1.1610;0.8647;1.0491;1.0953;0.8525;1.0494;0.4552;2.1400;1.6330;0.5001;1.1485;1.4244;1.6552;6.8769;0.5036;0.4718;0.7665;2.1768;1.0734;0.5691;1.0473;0.5029;0.2660;0.2546;1.4406
21D1;7.3026;0.5158;1.5289;1.2020;0.9376;1.4414;1.6652;0.8560;0.9464;1.1423;0.7848;0.4400;0.3441;6.0592;1.1182;0.6354;3.8474;0.5164;0.6106;1.1267;1.5524;2.3010;0.5734;0.1857;0.5692;5.2423;0.4714;0.4248;1.6821;0.5495;5.9967;1.4280;0.2069;0.6739;0.8474;1.3071;0.3010;0.6012;0.6766;1.6301;0.3608;1.8156;3.0307;1.7428;0.5422;1.1082;0.0000;0.7725;0.2667;1.5846;3.0632;0.7185;1.8826;1.3432;0.3906;2.5035;2.1976;0.3685;0.4616;1.7100;2.7921;1.3554;0.3865;1.4295;1.6915;0.5862;0.8031;0.7633;1.8651;1.3661;1.5680;1.3907;1.1103;0.7472;2.0311;2.7361;0.3566;1.5873;0.6637;2.0883;0.1438;1.8629;0.4304;0.3076;0.3388;0.4035;1.0974;3.0719;2.6317;1.0518;0.5503;2.4630;2.6804;7.8371;1.1958;0.9027;0.6528;3.1917;2.1771;0.6971;2.1126;1.1738;0.9558;1.2980;2.4909
74B0;6.7050;0.3213;2.0899;0.5753;0.5397;0.7323;0.9781;0.2115;0.7137;0.5479;0.8875;0.6366;0.8536;5.4627;0.4352;0.2899;3.1930;0.4766;0.4079;1.5060;0.8399;1.5751;0.3518;0.7593;0.8447;4.6028;0.5189;0.5062;2.2714;0.5903;5.3808;0.8147;0.7901;0.2306;0.2551;0.6549;0.7596;0.2468;0.3151;1.1246;0.7260;1.0958;2.3655;1.0714;0.7051;0.3775;0.7725;0.0000;0.6302;1.1890;3.4756;0.4150;1.2283;0.6334;0.4275;1.9000;1.5485;0.7108;0.4664;0.9554;2.1338;0.7946;0.9414;0.7393;0.9900;1.2807;0.2476;0.2783;1.2087;0.7377;0.8163;0.7340;1.6883;0.7689;1.3384;2.0739;0.6825;0.8679;0.1972;1.3995;0.8332;1.2108;0.7122;0.7378;0.5681;0.7106;0.4816;2.4681;1.9840;0.5482;0.8449;1.7812;2.0057;7.2230;0.6976;0.3369;0.4763;2.5295;1.4332;0.2493;1.4042;0.5773;0.3645;0.5605;1.8050
10D1;7.1569;0.3261;1.6420;1.1323;0.8136;1.2708;1.4972;0.6842;0.8926;1.0173;0.8463;0.4374;0.4545;5.9150;0.9629;0.4984;3.7011;0.3464;0.5814;1.0246;1.3729;2.1257;0.4555;0.2405;0.6078;5.0909;0.3888;0.4140;1.7999;0.5615;5.8379;1.2830;0.3949;0.4919;0.6783;1.2092;0.3324;0.4152;0.5317;1.5243;0.2646;1.6422;2.8679;1.5833;0.5698;0.9393;0.2667;0.6302;0.0000;1.4800;3.0086;0.5720;1.7241;1.1679;0.2976;2.3456;2.0592;0.3129;0.3844;1.5384;2.6323;1.2364;0.3742;1.2521;1.5466;0.7183;0.6320;0.6125;1.7081;1.1323;1.4005;1.2176;1.2553;0.8326;1.8897;2.5672;0.3211;1.4289;0.4836;1.9485;0.2415;1.7063;0.3650;0.4000;0.2181;0.3246;1.0293;2.9338;2.4613;0.9292;0.6575;2.3042;2.5383;7.6821;1.0633;0.8426;0.5127;3.0437;2.0074;0.6314;1.9592;1.1117;0.7721;1.1530;2.3216
11E1;5.7446;1.2902;2.0672;1.0786;1.3863;0.8480;0.7671;1.2344;1.8717;0.8562;1.7814;1.7199;1.7267;4.5048;1.0883;1.4342;2.3963;1.5470;1.5043;2.1079;0.8709;1.2755;1.4964;1.6189;1.7300;3.7402;1.6128;1.5617;2.2511;1.6963;4.4662;1.0453;1.7085;1.3511;1.2687;0.8536;1.7533;1.2075;1.4837;0.5516;1.6751;0.9569;1.6496;0.7327;1.5804;1.0045;1.5846;1.1890;1.4800;0.0000;3.5106;0.9948;0.7394;0.8747;1.3392;1.0571;0.8983;1.7359;1.5641;1.2080;1.4139;0.9488;1.7129;0.8189;0.8226;1.7563;0.9997;1.4092;0.7376;1.1814;1.2709;0.7160;1.8277;1.8036;1.0440;1.3801;1.7089;0.8834;1.1596;1.0475;1.6329;0.7263;1.7679;1.7437;1.3809;1.7437;1.1287;1.5651;1.2672;1.2877;1.7984;1.2004;1.3899;6.2944;0.9069;1.1823;1.6190;1.7985;1.3088;1.3191;1.0666;1.0418;0.9339;0.9572;1.2657
23E1;8.1802;3.2206;2.4098;3.9430;3.5442;3.7365;3.8311;3.4809;3.7876;3.6184;3.6328;3.3625;3.1681;7.0663;3.6579;3.4210;5.4348;3.2451;3.5690;2.3361;3.7847;4.3349;3.3997;3.0355;3.2758;6.5027;3.3421;3.3879;2.3793;3.5295;6.9746;3.7814;3.2279;3.3683;3.4802;3.8756;3.1733;3.2555;3.4485;3.6223;3.0585;3.9884;4.7132;3.8835;3.3592;3.6072;3.0632;3.4756;3.0086;3.5106;0.0000;3.1525;3.9322;3.6724;3.2376;4.1512;4.2185;3.1578;3.3580;4.0649;4.5323;3.7505;2.8164;3.6870;3.9927;2.6442;3.3517;3.4948;3.9327;3.4439;4.0103;3.6284;2.6600;3.7773;4.2501;4.4454;3.1940;3.9056;3.2961;4.2800;2.9550;3.9241;3.1910;3.2714;3.0544;3.1556;3.8744;4.6819;4.3184;3.6459;3.4634;4.3913;4.6425;8.6784;3.5336;3.7375;3.3952;4.9418;4.3492;3.5892;4.2576;3.9172;3.3532;3.8187;4.3643
188E1;6.6284;0.3970;1.7700;0.8248;0.7921;0.8291;1.0211;0.5317;1.0698;0.6513;1.0977;0.8123;0.8983;5.3894;0.6863;0.5788;3.1893;0.6365;0.6972;1.3920;0.9275;1.6688;0.6049;0.7375;0.9468;4.5744;0.7129;0.6873;1.9615;0.8280;5.3180;0.9699;0.8319;0.4896;0.5674;0.8010;0.8219;0.3296;0.6198;0.9573;0.7668;1.1894;2.3641;1.1018;0.8310;0.5866;0.7185;0.4150;0.5720;0.9948;3.1525;0.0000;1.2356;0.7426;0.4836;1.8193;1.5541;0.7964;0.6622;1.1681;2.1267;0.9131;0.8620;0.8152;1.0823;1.0688;0.3105;0.6230;1.2203;0.8218;1.0794;0.7620;1.4029;1.0261;1.4441;2.0619;0.7824;0.9882;0.3069;1.4927;0.7529;1.2184;0.8222;0.8352;0.5081;0.7957;0.7612;2.4105;1.9576;0.8077;1.0036;1.8125;2.0503;7.1604;0.7543;0.6372;0.7341;2.5431;1.5781;0.5667;1.4916;0.8032;0.3876;0.7611;1.8397
